Order_ID,Order_Date,Customer_ID,Customer_Name,Region,State,City,Salesperson,Category,Sub_Category,Product,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Mode,Sales_Channel
ORD-107583,2025-05-31,CUST-1355,Customer 1355,South,Karnataka,Mangaluru,Salesperson 13,Electronics,Laptop,Laptop Pro,4,79160,0.1,284976.0,244867.27,40108.73,Credit Card,Distributor
ORD-103244,2025-05-31,CUST-5053,Customer 5053,East,Jharkhand,Ranchi,Salesperson 12,Office Supplies,Stationery,Stationery Pro,1,1060,0.1,954.0,613.58,340.42,Net Banking,Online
ORD-105555,2025-05-31,CUST-4511,Customer 4511,North,Punjab,Ludhiana,Salesperson 14,Home Appliances,Air Conditioner,Air Conditioner Pro,2,33910,0.1,61038.0,52865.48,8172.52,UPI,Online
ORD-108004,2025-05-31,CUST-4737,Customer 4737,West,Rajasthan,Udaipur,Salesperson 12,Home Appliances,Refrigerator,Refrigerator Pro,2,25100,0.0,50200.0,43601.02,6598.98,Credit Card,Online
ORD-111539,2025-05-31,CUST-4128,Customer 4128,East,Jharkhand,Ranchi,Salesperson 4,Office Supplies,Paper,Paper Pro,2,740,0.0,1480.0,1084.45,395.55,Net Banking,Retail Store
ORD-103206,2025-05-31,CUST-2596,Customer 2596,South,Karnataka,Mangaluru,Salesperson 19,Home Appliances,Air Conditioner,Air Conditioner Pro,2,44470,0.1,80046.0,70992.36,9053.64,Debit Card,Online
ORD-108955,2025-05-31,CUST-1458,Customer 1458,North,Haryana,Panipat,Salesperson 2,Furniture,Office Chair,Office Chair Pro,1,13960,0.05,13262.0,10610.39,2651.61,Credit Card,Online
ORD-107730,2025-05-31,CUST-2808,Customer 2808,South,Telangana,Warangal,Salesperson 17,Office Supplies,Printer,Printer Pro,2,18240,0.0,36480.0,25632.22,10847.78,Net Banking,Online
ORD-113564,2025-05-31,CUST-3409,Customer 3409,West,Goa,Panaji,Salesperson 16,Office Supplies,Paper,Paper Pro,1,630,0.1,567.0,338.84,228.16,UPI,Online
ORD-111078,2025-05-31,CUST-3866,Customer 3866,West,Gujarat,Ahmedabad,Salesperson 10,Electronics,Tablet,Tablet Pro,4,28960,0.05,110048.0,95155.14,14892.86,Net Banking,Online
ORD-110076,2025-05-31,CUST-3256,Customer 3256,West,Goa,Margao,Salesperson 12,Electronics,Tablet,Tablet Pro,1,30430,0.0,30430.0,25781.15,4648.85,Credit Card,Online
ORD-101539,2025-05-31,CUST-2041,Customer 2041,East,West Bengal,Siliguri,Salesperson 4,Electronics,Monitor,Monitor Pro,2,15110,0.05,28709.0,23121.95,5587.05,Debit Card,Online
ORD-110146,2025-05-31,CUST-2863,Customer 2863,South,Tamil Nadu,Chennai,Salesperson 15,Office Supplies,File Storage,File Storage Pro,2,800,0.0,1600.0,1116.42,483.58,Cash,Distributor
ORD-113584,2025-05-31,CUST-3965,Customer 3965,South,Tamil Nadu,Coimbatore,Salesperson 15,Office Supplies,File Storage,File Storage Pro,2,1400,0.05,2660.0,1863.39,796.61,Net Banking,Distributor
ORD-105999,2025-05-31,CUST-3012,Customer 3012,East,Odisha,Rourkela,Salesperson 8,Furniture,Sofa,Sofa Pro,1,58840,0.1,52956.0,39989.7,12966.3,Credit Card,Online
ORD-108131,2025-05-31,CUST-4555,Customer 4555,East,Odisha,Bhubaneswar,Salesperson 3,Office Supplies,File Storage,File Storage Pro,1,1140,0.05,1083.0,712.71,370.29,Debit Card,Retail Store
ORD-107585,2025-05-31,CUST-1667,Customer 1667,West,Rajasthan,Jodhpur,Salesperson 5,Office Supplies,Printer,Printer Pro,2,10460,0.05,19874.0,14214.26,5659.74,UPI,Retail Store
ORD-108083,2025-05-31,CUST-2686,Customer 2686,South,Tamil Nadu,Chennai,Salesperson 8,Electronics,Monitor,Monitor Pro,2,18750,0.1,33750.0,28804.99,4945.01,Credit Card,Retail Store
ORD-107933,2025-05-31,CUST-2984,Customer 2984,South,Karnataka,Mysuru,Salesperson 3,Office Supplies,Paper,Paper Pro,1,600,0.1,540.0,350.17,189.83,Credit Card,Distributor
ORD-109462,2025-05-31,CUST-2066,Customer 2066,West,Rajasthan,Jodhpur,Salesperson 17,Electronics,Laptop,Laptop Pro,1,59490,0.1,53541.0,47245.35,6295.65,Cash,Online
ORD-101879,2025-05-31,CUST-1579,Customer 1579,South,Tamil Nadu,Chennai,Salesperson 11,Electronics,Tablet,Tablet Pro,4,26350,0.15,89590.0,81208.53,8381.47,Cash,Online
ORD-110445,2025-05-31,CUST-3495,Customer 3495,South,Karnataka,Mangaluru,Salesperson 19,Electronics,Tablet,Tablet Pro,2,21980,0.1,39564.0,32217.87,7346.13,Debit Card,Retail Store
ORD-111498,2025-05-31,CUST-5310,Customer 5310,West,Goa,Panaji,Salesperson 9,Furniture,Desk,Desk Pro,1,8470,0.15,7199.5,5336.84,1862.66,UPI,Online
ORD-102682,2025-05-31,CUST-2077,Customer 2077,North,Punjab,Amritsar,Salesperson 5,Home Appliances,Air Conditioner,Air Conditioner Pro,1,36470,0.0,36470.0,30418.06,6051.94,Credit Card,Online
ORD-105241,2025-05-31,CUST-2142,Customer 2142,West,Gujarat,Surat,Salesperson 4,Home Appliances,Microwave,Microwave Pro,3,8690,0.1,23463.0,19867.87,3595.13,UPI,Retail Store
ORD-110419,2025-05-31,CUST-4610,Customer 4610,North,Haryana,Panipat,Salesperson 11,Furniture,Desk,Desk Pro,1,20750,0.1,18675.0,13927.83,4747.17,Credit Card,Online
ORD-102864,2025-05-31,CUST-2099,Customer 2099,East,West Bengal,Kolkata,Salesperson 4,Office Supplies,Paper,Paper Pro,1,770,0.0,770.0,478.42,291.58,UPI,Retail Store
ORD-112946,2025-05-31,CUST-2093,Customer 2093,South,Telangana,Warangal,Salesperson 12,Furniture,Office Chair,Office Chair Pro,2,6140,0.1,11052.0,8799.25,2252.75,Credit Card,Distributor
ORD-111693,2025-05-31,CUST-1426,Customer 1426,North,Uttar Pradesh,Kanpur,Salesperson 14,Office Supplies,File Storage,File Storage Pro,2,1610,0.05,3059.0,2045.52,1013.48,UPI,Retail Store
ORD-104602,2025-05-31,CUST-2582,Customer 2582,South,Karnataka,Mysuru,Salesperson 8,Office Supplies,File Storage,File Storage Pro,1,770,0.1,693.0,456.21,236.79,Credit Card,Online
ORD-108394,2025-05-31,CUST-1906,Customer 1906,North,Punjab,Jalandhar,Salesperson 7,Office Supplies,Stationery,Stationery Pro,1,660,0.05,627.0,421.88,205.12,Credit Card,Online
ORD-113425,2025-05-31,CUST-1118,Customer 1118,East,Odisha,Rourkela,Salesperson 7,Home Appliances,Air Conditioner,Air Conditioner Pro,1,47690,0.05,45305.5,38648.35,6657.15,Net Banking,Retail Store
ORD-102467,2025-05-31,CUST-3709,Customer 3709,West,Gujarat,Ahmedabad,Salesperson 8,Furniture,Desk,Desk Pro,1,8610,0.1,7749.0,5933.35,1815.65,Credit Card,Online
ORD-113844,2025-05-31,CUST-1686,Customer 1686,North,Delhi,Noida,Salesperson 19,Electronics,Smartphone,Smartphone Pro,4,24380,0.0,97520.0,76499.86,21020.14,Debit Card,Online
ORD-105132,2025-05-31,CUST-5434,Customer 5434,South,Tamil Nadu,Chennai,Salesperson 7,Office Supplies,Printer,Printer Pro,2,18860,0.0,37720.0,23837.61,13882.39,UPI,Retail Store
ORD-102395,2025-05-31,CUST-1557,Customer 1557,West,Rajasthan,Jodhpur,Salesperson 1,Home Appliances,Refrigerator,Refrigerator Pro,2,55590,0.1,100062.0,89566.03,10495.97,Credit Card,Online
ORD-109648,2025-05-31,CUST-1637,Customer 1637,South,Telangana,Nizamabad,Salesperson 10,Office Supplies,Printer,Printer Pro,3,7350,0.1,19845.0,14402.22,5442.78,Debit Card,Online
ORD-106740,2025-05-31,CUST-2842,Customer 2842,South,Telangana,Hyderabad,Salesperson 14,Home Appliances,Washing Machine,Washing Machine Pro,2,24310,0.1,43758.0,37503.89,6254.11,Credit Card,Online
ORD-100812,2025-05-31,CUST-2411,Customer 2411,North,Haryana,Faridabad,Salesperson 9,Home Appliances,Air Conditioner,Air Conditioner Pro,1,48220,0.05,45809.0,38150.49,7658.51,Credit Card,Retail Store
ORD-104117,2025-05-31,CUST-5018,Customer 5018,North,Haryana,Gurugram,Salesperson 9,Home Appliances,Refrigerator,Refrigerator Pro,2,39210,0.15,66657.0,57816.33,8840.67,Credit Card,Online
ORD-114948,2025-06-01,CUST-3787,Customer 3787,East,Odisha,Rourkela,Salesperson 4,Furniture,Bookshelf,Bookshelf Pro,1,4590,0.1,4131.0,3060.84,1070.16,UPI,Distributor
ORD-105696,2025-06-01,CUST-5431,Customer 5431,North,Haryana,Faridabad,Salesperson 6,Furniture,Office Chair,Office Chair Pro,1,15320,0.2,12256.0,8263.31,3992.69,Credit Card,Distributor
ORD-106808,2025-06-01,CUST-2514,Customer 2514,South,Kerala,Kochi,Salesperson 20,Furniture,Bookshelf,Bookshelf Pro,1,13510,0.1,12159.0,9025.88,3133.12,Cash,Online
ORD-102739,2025-06-01,CUST-4920,Customer 4920,West,Gujarat,Ahmedabad,Salesperson 16,Home Appliances,Washing Machine,Washing Machine Pro,3,36000,0.05,102600.0,87969.92,14630.08,Net Banking,Retail Store
ORD-103691,2025-06-01,CUST-3827,Customer 3827,South,Telangana,Nizamabad,Salesperson 11,Home Appliances,Air Conditioner,Air Conditioner Pro,1,39130,0.1,35217.0,28624.72,6592.28,Net Banking,Online
ORD-107102,2025-06-01,CUST-1705,Customer 1705,South,Tamil Nadu,Madurai,Salesperson 8,Electronics,Monitor,Monitor Pro,2,20150,0.0,40300.0,34989.82,5310.18,UPI,Retail Store
ORD-105405,2025-06-01,CUST-1819,Customer 1819,North,Uttar Pradesh,Kanpur,Salesperson 3,Furniture,Office Chair,Office Chair Pro,2,8190,0.15,13923.0,9889.16,4033.84,UPI,Distributor
ORD-114495,2025-06-01,CUST-3411,Customer 3411,East,Odisha,Rourkela,Salesperson 11,Office Supplies,Stationery,Stationery Pro,1,1150,0.1,1035.0,759.49,275.51,UPI,Retail Store
ORD-102098,2025-06-01,CUST-2441,Customer 2441,North,Punjab,Ludhiana,Salesperson 11,Office Supplies,Paper,Paper Pro,5,770,0.1,3465.0,2524.76,940.24,Debit Card,Distributor
ORD-108819,2025-06-01,CUST-4914,Customer 4914,East,West Bengal,Siliguri,Salesperson 17,Office Supplies,Paper,Paper Pro,1,270,0.0,270.0,197.83,72.17,Credit Card,Retail Store
ORD-109296,2025-06-01,CUST-1251,Customer 1251,East,Odisha,Cuttack,Salesperson 5,Home Appliances,Refrigerator,Refrigerator Pro,1,50160,0.0,50160.0,44092.94,6067.06,Debit Card,Online
ORD-100392,2025-06-01,CUST-3765,Customer 3765,East,Odisha,Cuttack,Salesperson 6,Furniture,Desk,Desk Pro,1,23220,0.1,20898.0,15302.32,5595.68,Net Banking,Retail Store
ORD-113331,2025-06-01,CUST-1436,Customer 1436,North,Uttar Pradesh,Noida,Salesperson 20,Electronics,Monitor,Monitor Pro,1,23800,0.1,21420.0,16832.17,4587.83,UPI,Online
ORD-101942,2025-06-01,CUST-1228,Customer 1228,South,Telangana,Nizamabad,Salesperson 2,Furniture,Office Chair,Office Chair Pro,4,6670,0.0,26680.0,20045.99,6634.01,UPI,Online
ORD-102434,2025-06-01,CUST-3378,Customer 3378,West,Gujarat,Ahmedabad,Salesperson 4,Electronics,Tablet,Tablet Pro,3,44740,0.0,134220.0,111683.04,22536.96,UPI,Online
ORD-110756,2025-06-01,CUST-1268,Customer 1268,East,Jharkhand,Dhanbad,Salesperson 1,Office Supplies,Paper,Paper Pro,2,600,0.05,1140.0,789.19,350.81,UPI,Online
ORD-114571,2025-06-01,CUST-1156,Customer 1156,East,Bihar,Bhagalpur,Salesperson 4,Electronics,Monitor,Monitor Pro,2,21430,0.2,34288.0,26828.76,7459.24,Credit Card,Retail Store
ORD-112898,2025-06-01,CUST-3493,Customer 3493,East,Odisha,Rourkela,Salesperson 6,Home Appliances,Refrigerator,Refrigerator Pro,2,66290,0.15,112693.0,92881.46,19811.54,UPI,Distributor
ORD-111265,2025-06-01,CUST-4143,Customer 4143,East,Bihar,Patna,Salesperson 14,Office Supplies,Stationery,Stationery Pro,1,450,0.1,405.0,271.54,133.46,Cash,Distributor
ORD-106588,2025-06-01,CUST-1522,Customer 1522,South,Telangana,Warangal,Salesperson 14,Electronics,Laptop,Laptop Pro,2,82670,0.05,157073.0,124716.92,32356.08,Credit Card,Retail Store
ORD-109254,2025-06-01,CUST-3882,Customer 3882,South,Tamil Nadu,Coimbatore,Salesperson 10,Furniture,Office Chair,Office Chair Pro,2,5510,0.1,9918.0,7431.68,2486.32,Credit Card,Online
ORD-110381,2025-06-01,CUST-2996,Customer 2996,East,West Bengal,Durgapur,Salesperson 6,Office Supplies,File Storage,File Storage Pro,1,1290,0.0,1290.0,940.75,349.25,UPI,Online
ORD-105479,2025-06-01,CUST-5174,Customer 5174,South,Kerala,Kozhikode,Salesperson 10,Office Supplies,File Storage,File Storage Pro,2,2300,0.0,4600.0,3144.12,1455.88,Credit Card,Online
ORD-110165,2025-06-01,CUST-2884,Customer 2884,East,Bihar,Bhagalpur,Salesperson 19,Home Appliances,Refrigerator,Refrigerator Pro,3,66700,0.1,180090.0,151735.7,28354.3,UPI,Online
ORD-110431,2025-06-01,CUST-1994,Customer 1994,South,Telangana,Hyderabad,Salesperson 9,Electronics,Smartphone,Smartphone Pro,4,33770,0.0,135080.0,114411.27,20668.73,Debit Card,Retail Store
ORD-100963,2025-06-01,CUST-4441,Customer 4441,West,Gujarat,Ahmedabad,Salesperson 10,Electronics,Tablet,Tablet Pro,3,21220,0.05,60477.0,47680.67,12796.33,UPI,Retail Store
ORD-101000,2025-06-01,CUST-4806,Customer 4806,South,Tamil Nadu,Chennai,Salesperson 12,Furniture,Bookshelf,Bookshelf Pro,1,14890,0.05,14145.5,10644.26,3501.24,Net Banking,Online
ORD-104867,2025-06-01,CUST-4010,Customer 4010,North,Haryana,Faridabad,Salesperson 6,Furniture,Office Chair,Office Chair Pro,1,11150,0.1,10035.0,7736.83,2298.17,Net Banking,Distributor
ORD-109486,2025-06-01,CUST-5452,Customer 5452,South,Kerala,Kochi,Salesperson 16,Office Supplies,Paper,Paper Pro,1,740,0.0,740.0,526.48,213.52,Credit Card,Online
ORD-113494,2025-06-01,CUST-5429,Customer 5429,North,Delhi,Noida,Salesperson 3,Furniture,Bookshelf,Bookshelf Pro,4,14780,0.1,53208.0,42494.41,10713.59,Credit Card,Distributor
ORD-104251,2025-06-01,CUST-4357,Customer 4357,West,Rajasthan,Udaipur,Salesperson 6,Furniture,Desk,Desk Pro,1,23670,0.1,21303.0,15867.82,5435.18,Credit Card,Retail Store
ORD-111021,2025-06-01,CUST-2841,Customer 2841,East,West Bengal,Siliguri,Salesperson 19,Office Supplies,Stationery,Stationery Pro,2,940,0.0,1880.0,1294.9,585.1,Credit Card,Online
ORD-113020,2025-06-01,CUST-2620,Customer 2620,South,Kerala,Kochi,Salesperson 12,Home Appliances,Microwave,Microwave Pro,1,7440,0.05,7068.0,6340.83,727.17,Debit Card,Retail Store
ORD-100498,2025-06-01,CUST-4005,Customer 4005,South,Tamil Nadu,Madurai,Salesperson 12,Electronics,Laptop,Laptop Pro,3,76590,0.1,206793.0,178883.51,27909.49,UPI,Retail Store
ORD-106752,2025-06-02,CUST-4413,Customer 4413,West,Gujarat,Ahmedabad,Salesperson 5,Office Supplies,Paper,Paper Pro,1,480,0.15,408.0,286.44,121.56,Debit Card,Online
ORD-101330,2025-06-02,CUST-5187,Customer 5187,South,Tamil Nadu,Madurai,Salesperson 1,Office Supplies,Printer,Printer Pro,1,16540,0.0,16540.0,11482.55,5057.45,Credit Card,Online
ORD-100959,2025-06-02,CUST-4172,Customer 4172,South,Kerala,Kochi,Salesperson 20,Electronics,Smartphone,Smartphone Pro,1,36960,0.05,35112.0,29903.9,5208.1,Net Banking,Retail Store
ORD-107339,2025-06-02,CUST-1959,Customer 1959,North,Haryana,Faridabad,Salesperson 11,Office Supplies,Stationery,Stationery Pro,1,320,0.15,272.0,199.0,73.0,Cash,Online
ORD-103512,2025-06-02,CUST-4788,Customer 4788,South,Tamil Nadu,Madurai,Salesperson 12,Electronics,Laptop,Laptop Pro,1,62550,0.0,62550.0,50301.53,12248.47,Credit Card,Distributor
ORD-109926,2025-06-02,CUST-4927,Customer 4927,North,Delhi,Gurugram,Salesperson 12,Electronics,Smartphone,Smartphone Pro,1,23230,0.1,20907.0,18660.42,2246.58,UPI,Online
ORD-103820,2025-06-02,CUST-3834,Customer 3834,North,Punjab,Amritsar,Salesperson 20,Furniture,Sofa,Sofa Pro,1,51700,0.05,49115.0,36727.03,12387.97,Net Banking,Retail Store
ORD-102309,2025-06-02,CUST-2668,Customer 2668,North,Haryana,Gurugram,Salesperson 8,Electronics,Smartphone,Smartphone Pro,1,49480,0.15,42058.0,31529.84,10528.16,Net Banking,Online
ORD-107268,2025-06-02,CUST-1402,Customer 1402,South,Telangana,Nizamabad,Salesperson 4,Furniture,Desk,Desk Pro,1,15100,0.1,13590.0,9920.81,3669.19,UPI,Online
ORD-103814,2025-06-02,CUST-2320,Customer 2320,South,Tamil Nadu,Coimbatore,Salesperson 20,Office Supplies,Paper,Paper Pro,3,470,0.0,1410.0,1042.53,367.47,Debit Card,Online
ORD-106899,2025-06-02,CUST-5023,Customer 5023,South,Kerala,Kochi,Salesperson 11,Furniture,Office Chair,Office Chair Pro,1,7900,0.1,7110.0,5269.61,1840.39,UPI,Distributor
ORD-114519,2025-06-02,CUST-2797,Customer 2797,South,Karnataka,Mysuru,Salesperson 20,Home Appliances,Washing Machine,Washing Machine Pro,1,29610,0.05,28129.5,24142.77,3986.73,Credit Card,Retail Store
ORD-112842,2025-06-02,CUST-1842,Customer 1842,East,Jharkhand,Dhanbad,Salesperson 17,Office Supplies,Paper,Paper Pro,3,530,0.05,1510.5,1026.02,484.48,UPI,Online
ORD-100380,2025-06-02,CUST-2997,Customer 2997,South,Tamil Nadu,Chennai,Salesperson 19,Electronics,Tablet,Tablet Pro,2,30030,0.15,51051.0,41042.67,10008.33,Debit Card,Distributor
ORD-107797,2025-06-02,CUST-3762,Customer 3762,North,Uttar Pradesh,Noida,Salesperson 12,Home Appliances,Washing Machine,Washing Machine Pro,4,39520,0.05,150176.0,123681.95,26494.05,Credit Card,Distributor
ORD-110587,2025-06-02,CUST-1832,Customer 1832,North,Delhi,Gurugram,Salesperson 15,Electronics,Laptop,Laptop Pro,2,69970,0.2,111952.0,87661.36,24290.64,UPI,Distributor
ORD-100730,2025-06-02,CUST-1944,Customer 1944,East,Jharkhand,Jamshedpur,Salesperson 19,Electronics,Smartphone,Smartphone Pro,2,38980,0.15,66266.0,53202.5,13063.5,Debit Card,Online
ORD-107057,2025-06-02,CUST-1880,Customer 1880,North,Punjab,Jalandhar,Salesperson 11,Office Supplies,File Storage,File Storage Pro,1,1070,0.05,1016.5,713.8,302.7,Credit Card,Retail Store
ORD-109131,2025-06-02,CUST-2475,Customer 2475,South,Tamil Nadu,Madurai,Salesperson 10,Electronics,Tablet,Tablet Pro,1,15880,0.1,14292.0,11444.36,2847.64,UPI,Online
ORD-104259,2025-06-02,CUST-1318,Customer 1318,North,Delhi,Noida,Salesperson 4,Furniture,Office Chair,Office Chair Pro,2,6610,0.2,10576.0,7813.23,2762.77,Debit Card,Online
ORD-112368,2025-06-02,CUST-4645,Customer 4645,West,Rajasthan,Udaipur,Salesperson 16,Furniture,Office Chair,Office Chair Pro,1,12600,0.05,11970.0,9516.13,2453.87,Credit Card,Retail Store
ORD-110631,2025-06-02,CUST-3035,Customer 3035,South,Tamil Nadu,Coimbatore,Salesperson 4,Office Supplies,Paper,Paper Pro,3,540,0.05,1539.0,1028.08,510.92,Credit Card,Retail Store
ORD-106213,2025-06-02,CUST-2866,Customer 2866,West,Goa,Panaji,Salesperson 5,Furniture,Desk,Desk Pro,1,14960,0.15,12716.0,9988.32,2727.68,Credit Card,Distributor
ORD-109399,2025-06-02,CUST-3376,Customer 3376,East,Jharkhand,Jamshedpur,Salesperson 9,Furniture,Sofa,Sofa Pro,1,50920,0.15,43282.0,32687.57,10594.43,UPI,Online
ORD-111608,2025-06-02,CUST-1924,Customer 1924,South,Tamil Nadu,Chennai,Salesperson 16,Electronics,Smartphone,Smartphone Pro,3,40120,0.05,114342.0,97692.23,16649.77,UPI,Online
ORD-108128,2025-06-02,CUST-1990,Customer 1990,South,Karnataka,Bengaluru,Salesperson 11,Home Appliances,Washing Machine,Washing Machine Pro,1,27200,0.1,24480.0,21090.4,3389.6,UPI,Online
ORD-114380,2025-06-02,CUST-2953,Customer 2953,North,Punjab,Ludhiana,Salesperson 9,Electronics,Laptop,Laptop Pro,1,62330,0.15,52980.5,43745.74,9234.76,Credit Card,Distributor
ORD-101982,2025-06-02,CUST-3735,Customer 3735,West,Maharashtra,Mumbai,Salesperson 6,Office Supplies,File Storage,File Storage Pro,3,630,0.15,1606.5,1100.39,506.11,UPI,Online
ORD-111811,2025-06-02,CUST-2343,Customer 2343,South,Telangana,Hyderabad,Salesperson 3,Home Appliances,Washing Machine,Washing Machine Pro,2,33880,0.15,57596.0,47199.51,10396.49,Credit Card,Online
ORD-103102,2025-06-02,CUST-2078,Customer 2078,North,Punjab,Ludhiana,Salesperson 6,Office Supplies,Stationery,Stationery Pro,1,1160,0.05,1102.0,750.79,351.21,Cash,Retail Store
ORD-111778,2025-06-02,CUST-4158,Customer 4158,West,Maharashtra,Mumbai,Salesperson 7,Office Supplies,Printer,Printer Pro,1,16340,0.0,16340.0,11394.42,4945.58,UPI,Distributor
ORD-106036,2025-06-02,CUST-4243,Customer 4243,South,Telangana,Warangal,Salesperson 16,Electronics,Tablet,Tablet Pro,2,32190,0.1,57942.0,46683.83,11258.17,Cash,Online
ORD-114835,2025-06-02,CUST-3648,Customer 3648,East,Jharkhand,Ranchi,Salesperson 1,Office Supplies,Stationery,Stationery Pro,5,720,0.05,3420.0,2308.83,1111.17,Credit Card,Retail Store
ORD-109382,2025-06-02,CUST-2990,Customer 2990,West,Gujarat,Ahmedabad,Salesperson 12,Furniture,Office Chair,Office Chair Pro,4,15150,0.05,57570.0,44726.16,12843.84,Credit Card,Retail Store
ORD-108054,2025-06-02,CUST-4950,Customer 4950,North,Uttar Pradesh,Kanpur,Salesperson 4,Office Supplies,Stationery,Stationery Pro,1,1070,0.2,856.0,561.76,294.24,Net Banking,Retail Store
ORD-108582,2025-06-02,CUST-3774,Customer 3774,South,Kerala,Kochi,Salesperson 15,Office Supplies,File Storage,File Storage Pro,2,410,0.1,738.0,510.78,227.22,Cash,Distributor
ORD-109505,2025-06-02,CUST-2233,Customer 2233,West,Goa,Vasco da Gama,Salesperson 3,Furniture,Desk,Desk Pro,1,12960,0.1,11664.0,8458.06,3205.94,UPI,Online
ORD-100428,2025-06-02,CUST-1623,Customer 1623,West,Rajasthan,Jodhpur,Salesperson 15,Home Appliances,Refrigerator,Refrigerator Pro,1,62020,0.15,52717.0,43941.19,8775.81,Debit Card,Retail Store
ORD-102909,2025-06-02,CUST-2236,Customer 2236,North,Punjab,Amritsar,Salesperson 12,Furniture,Office Chair,Office Chair Pro,3,7350,0.1,19845.0,13970.13,5874.87,Credit Card,Retail Store
ORD-111744,2025-06-03,CUST-3388,Customer 3388,West,Rajasthan,Jodhpur,Salesperson 3,Home Appliances,Microwave,Microwave Pro,2,9880,0.1,17784.0,14464.27,3319.73,Cash,Online
ORD-108960,2025-06-03,CUST-2561,Customer 2561,West,Maharashtra,Nagpur,Salesperson 2,Home Appliances,Air Conditioner,Air Conditioner Pro,3,54890,0.05,156436.5,136876.25,19560.25,Debit Card,Retail Store
ORD-113987,2025-06-03,CUST-2272,Customer 2272,North,Haryana,Gurugram,Salesperson 18,Electronics,Laptop,Laptop Pro,1,67050,0.05,63697.5,52234.66,11462.84,Credit Card,Retail Store
ORD-108161,2025-06-03,CUST-2982,Customer 2982,North,Punjab,Amritsar,Salesperson 6,Home Appliances,Washing Machine,Washing Machine Pro,1,44650,0.1,40185.0,34075.11,6109.89,Debit Card,Online
ORD-101125,2025-06-03,CUST-4325,Customer 4325,West,Rajasthan,Jodhpur,Salesperson 17,Office Supplies,Stationery,Stationery Pro,2,930,0.15,1581.0,1180.38,400.62,Net Banking,Distributor
ORD-101574,2025-06-03,CUST-2509,Customer 2509,North,Delhi,New Delhi,Salesperson 17,Home Appliances,Air Conditioner,Air Conditioner Pro,5,56020,0.1,252090.0,195051.99,57038.01,Debit Card,Retail Store
ORD-102556,2025-06-03,CUST-1685,Customer 1685,East,West Bengal,Kolkata,Salesperson 16,Home Appliances,Washing Machine,Washing Machine Pro,1,47310,0.1,42579.0,35319.25,7259.75,UPI,Online
ORD-103177,2025-06-03,CUST-2758,Customer 2758,North,Punjab,Jalandhar,Salesperson 9,Office Supplies,Stationery,Stationery Pro,1,700,0.15,595.0,439.25,155.75,Net Banking,Online
ORD-103852,2025-06-03,CUST-3002,Customer 3002,North,Delhi,Noida,Salesperson 14,Electronics,Smartphone,Smartphone Pro,2,19080,0.05,36252.0,32483.93,3768.07,Credit Card,Online
